cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
4.9086e+00 5.3000e+04 -1.0000e+00 -3.7844e+02 -1.3886e-02 -7.7242e-02 3.9979e-01 1.0000e+00 9.0000e-01 33 374
5.0009e+00 5.4000e+04 -1.0000e-03 -3.8413e+02 -5.6900e-03 -8.5769e-04 3.9978e-01 1.0000e+00 9.0000e-01 34 380
5.0928e+00 5.5000e+04 -1.0000e-03 -3.9802e+02 -1.3886e-02 -1.5387e-03 3.9978e-01 1.0000e+00 9.0000e-01 34 393
5.1876e+00 5.6000e+04 -1.0000e-03 -4.0881e+02 -1.0788e-02 -8.0497e-04 3.9978e-01 1.0000e+00 9.0000e-01 34 403
5.2792e+00 5.7000e+04 -1.0000e-03 -4.2169e+02 -1.2885e-02 -1.3360e-03 3.9977e-01 1.0000e+00 9.0000e-01 35 416
5.3711e+00 5.8000e+04 -1.0000e-03 -4.3038e+02 -8.6890e-03 -1.4358e-03 3.9977e-01 1.0000e+00 9.0000e-01 35 424
5.4629e+00 5.9000e+04 -1.0000e-03 -4.3497e+02 -4.5900e-03 -8.0039e-04 3.9976e-01 1.0000e+00 9.0000e-01 36 429
5.5549e+00 6.0000e+04 -1.0000e-03 -4.4586e+02 -1.0889e-02 -7.1638e-04 3.9976e-01 1.0000e+00 9.0000e-01 36 439
5.6480e+00 6.1000e+04 -1.0000e-03 -4.5775e+02 -1.1886e-02 -1.0155e-01 3.9976e-01 1.0000e+00 9.0000e-01 37 451
5.7394e+00 6.2000e+04 -1.0000e-03 -4.6544e+02 -7.6900e-03 0.0000e+00 3.9975e-01 1.0000e+00 9.0000e-01 37 458
5.8321e+00 6.3000e+04 -1.0000e-03 -4.7013e+02 -4.6910e-03 -1.0692e-03 3.9975e-01 1.0000e+00 9.0000e-01 38 463
5.9250e+00 6.4000e+04 -1.0000e-03 -4.7782e+02 -7.6880e-03 -1.0766e-03 3.9974e-01 1.0000e+00 9.0000e-01 39 471
6.0180e+00 6.5000e+04 -1.0000e-03 -4.8041e+02 -2.5900e-03 -8.7764e-04 3.9974e-01 1.0000e+00 9.0000e-01 41 475
6.1120e+00 6.6000e+04 -1.0000e-03 -4.8919e+02 -8.7880e-03 -6.1255e-04 3.9974e-01 1.0000e+00 9.0000e-01 42 484
6.2047e+00 6.7000e+04 -1.0000e-03 -4.9298e+02 -3.7910e-03 -8.6799e-04 3.9973e-01 1.0000e+00 9.0000e-01 44 489
6.2964e+00 6.8000e+04 -1.0000e-03 -5.0067e+02 -7.6900e-03 4.4292e-02 3.9973e-01 1.0000e+00 4.1927e-07 44 496
6.3890e+00 6.9000e+04 -1.0000e-03 -5.0517e+02 -4.4910e-03 -6.9518e-04 3.9972e-01 1.0000e+00 9.0000e-01 44 500
