cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
1.3392e+01 7.9000e+04 -1.0000e-03 -5.9738e+02 -8.6870e-03 -7.0710e-03 4.9961e-01 1.0000e+00 9.6445e-01 33 574
1.3565e+01 8.0000e+04 -1.0000e-03 -6.0407e+02 -6.6910e-03 -4.9960e-04 4.9960e-01 1.0000e+00 9.6400e-01 33 580
1.3731e+01 8.1000e+04 -1.0000e-03 -6.1166e+02 -7.5890e-03 -1.1782e-02 4.9960e-01 1.0000e+00 9.6355e-01 33 587
1.3899e+01 8.2000e+04 -1.0000e-03 -6.1315e+02 -1.4920e-03 -8.0525e-03 4.9959e-01 1.0000e+00 9.6310e-01 34 589
1.4065e+01 8.3000e+04 -1.0000e-03 -6.2084e+02 -7.6900e-03 -6.5247e-03 4.9959e-01 1.0000e+00 9.6265e-01 34 596
1.4248e+01 8.4000e+04 -1.0000e-03 -6.2753e+02 -6.6910e-03 -5.7752e-03 4.9958e-01 1.0000e+00 9.6220e-01 34 602
1.4414e+01 8.5000e+04 -1.0000e-03 -6.3222e+02 -4.6930e-03 -8.4857e-03 4.9958e-01 1.0000e+00 9.6175e-01 34 606
1.4581e+01 8.6000e+04 -1.0000e-03 -6.3581e+02 -3.5930e-03 -2.7485e-03 4.9957e-01 1.0000e+00 9.6130e-01 34 609
1.4747e+01 8.7000e+04 -1.0000e-03 -6.4031e+02 -4.4910e-03 -4.0379e-03 4.9957e-01 1.0000e+00 9.6085e-01 34 613
1.4913e+01 8.8000e+04 -1.0000e-03 -6.5109e+02 -1.0788e-02 -3.7488e-03 4.9956e-01 1.0000e+00 9.6040e-01 34 623
1.5080e+01 8.9000e+04 -1.0000e-03 -6.5878e+02 -7.6900e-03 -3.3889e-03 4.9956e-01 1.0000e+00 9.5995e-01 34 630
1.5246e+01 9.0000e+04 -1.0000e-03 -6.6657e+02 -7.7890e-03 9.3288e-02 4.9955e-01 1.0000e+00 9.5950e-01 35 638
1.5413e+01 9.1000e+04 -1.0000e-03 -6.7226e+02 -5.6900e-03 -4.9955e-01 4.9955e-01 1.0000e+00 9.5905e-01 36 644
1.5579e+01 9.2000e+04 -1.0000e-03 -6.8205e+02 -9.7870e-03 3.9946e-02 4.9954e-01 1.0000e+00 9.5860e-01 37 654
1.5762e+01 9.3000e+04 -1.0000e-03 -6.9274e+02 -1.0687e-02 -7.7782e-03 4.9954e-01 1.0000e+00 9.5815e-01 37 664
1.5928e+01 9.4000e+04 -1.0000e-03 -7.0352e+02 -1.0788e-02 2.3979e-01 4.9953e-01 1.0000e+00 9.5770e-01 37 674
1.6094e+01 9.5000e+04 -1.0000e-03 -7.1121e+02 -7.6900e-03 -1.7639e-02 4.9953e-01 1.0000e+00 9.5725e-01 37 681
1.6260e+01 9.6000e+04 -1.0000e-03 -7.1581e+02 -4.5920e-03 3.3532e-02 4.9952e-01 1.0000e+00 9.5680e-01 37 685
1.6426e+01 9.7000e+04 -1.0000e-03 -7.1950e+02 -3.6940e-03 2.9447e-02 4.9952e-01 1.0000e+00 9.5635e-01 37 688
1.6593e+01 9.8000e+04 -1.0000e-03 -7.3439e+02 -1.4885e-02 -1.2195e-02 4.9951e-01 1.0000e+00 9.5590e-01 37 702
